model,frequency_bin,amplitude_frc,phase_frc
Baseline,0,1.000000,1.000000
Baseline,1,0.308020,0.616446
Baseline,2,0.080605,0.150691
Baseline,3,0.237171,0.115022
Baseline,4,0.359361,0.021526
Baseline,5,0.206921,0.013793
Baseline,6,0.027822,0.001350
Baseline,7,0.325781,0.040528
Baseline,8,0.097441,0.301095
Baseline,9,0.221689,0.351067
Baseline,10,0.026666,0.011609
Baseline,11,0.087733,0.210431
Baseline,12,0.563210,0.406022
Baseline,13,0.039096,0.645258
