profile_id,status,err_RMSE,err_nRMSE,relative_l2,fRMSE_low,fRMSE_mid,fRMSE_high,parameter_count,run_root,source_document,epochs,training_loss,batch_size
spectral_resnet_bottleneck_noshare,completed,1.923174500465393,0.07957875728607178,0.07957875728607178,4.436352729797363,0.35488009452819824,0.7858846783638,10751110,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-cns-hybrid-spectral-architecture-ablation/cns-hybrid-spectral-sharing-10ep-20260428T032825Z,fresh_run,10,mse,4
spectral_resnet_bottleneck_base,completed,2.005923271179199,0.08300281316041946,0.08300281316041946,4.649766445159912,0.3593522310256958,0.7511703968048096,8391814,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-cns-hybrid-spectral-architecture-ablation/cns-hybrid-spectral-sharing-10ep-20260428T032825Z,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-cns-hybrid-spectral-architecture-ablation/cns-hybrid-spectral-sharing-10ep-20260428T032825Z,10,mse,4
