profile_id,status,err_RMSE,err_nRMSE,relative_l2,fRMSE_low,fRMSE_mid,fRMSE_high,parameter_count,run_root,source_document,epochs,training_loss,batch_size
spectral_resnet_bottleneck_base,completed,1.0374627113342285,0.04350099340081215,0.04350099340081215,2.417743444442749,0.2224166840314865,0.2982962727546692,8391814,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-cns-hybrid-spectral-architecture-ablation/cns-hybrid-spectral-finalists-1024cap-40ep-20260428T054559Z,fresh_run,40,mse,4
spectral_resnet_bottleneck_shared_blocks10,completed,1.0630357265472412,0.04457326605916023,0.04457326605916023,2.482743978500366,0.21679042279720306,0.29398733377456665,9574534,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-cns-hybrid-spectral-architecture-ablation/cns-hybrid-spectral-finalists-1024cap-40ep-20260428T054559Z,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-cns-hybrid-spectral-architecture-ablation/cns-hybrid-spectral-finalists-1024cap-40ep-20260428T054559Z,40,mse,4
