profile_id,status,err_RMSE,err_nRMSE,relative_l2,fRMSE_low,fRMSE_mid,fRMSE_high,parameter_count,run_root,source_document,epochs,training_loss,batch_size
ffno_bottleneck_localconv_base,completed,2.045138120651245,0.0846254751086235,0.0846254751086235,4.773987770080566,0.36389708518981934,0.6369161009788513,7695205,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-ffno-convolutional-features-cns/cns-ffno-localconv-10ep-20260428T082501Z,fresh_run,10,mse,4
author_ffno_cns_base,completed,2.1226658821105957,0.0878334790468216,0.0878334790468216,5.0589919090271,0.08415263891220093,0.2596977651119232,1073672,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-author-ffno-equal-footing-cns/author-ffno-10ep-20260422T232119Z,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_author_ffno_equal_footing_summary.md,10,mse,4
ffno_bottleneck_base,completed,2.6842310428619385,0.11107040196657181,0.11107040196657181,6.308267593383789,0.38361066579818726,0.7276504635810852,6809701,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-ffno-bottleneck-cns-compare/readiness-cap-20260421T203200Z-ffno-cns-10ep,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_ffno_bottleneck_summary.md,10,mse,4
spectral_resnet_bottleneck_base,completed,2.102374792098999,0.08699385821819305,0.08699385821819305,4.88623571395874,0.422122597694397,0.6955373287200928,8186726,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-ffno-bottleneck-cns-compare/readiness-cap-20260421T203200Z-ffno-cns-10ep,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_ffno_bottleneck_summary.md,10,mse,4
hybrid_resnet_cns,completed,2.281365394592285,0.09440029412508011,0.09440029412508011,5.300535678863525,0.41863706707954407,0.8000375628471375,7793509,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-ffno-bottleneck-cns-compare/readiness-cap-20260421T203200Z-ffno-cns-10ep,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_ffno_bottleneck_summary.md,10,mse,4
fno_base,completed,2.5699915885925293,0.10634330660104752,0.10634330660104752,6.006234645843506,0.231134295463562,0.9280493259429932,357860,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-2d-cfd-cns/readiness-cap-20260421T183717Z-10ep-mse,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_2d_cfd_cns_summary.md,10,mse,4
unet_strong,completed,15.037874221801758,0.6222500205039978,0.6222500205039978,35.593013763427734,0.7862535715103149,3.6293647289276123,7764580,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-2d-cfd-cns/readiness-cap-20260421T183717Z-10ep-mse,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_2d_cfd_cns_summary.md,10,mse,4
