profile_id,status,err_RMSE,err_nRMSE,relative_l2,fRMSE_low,fRMSE_mid,fRMSE_high,parameter_count,run_root,source_document,epochs,training_loss,batch_size
ffno_bottleneck_localconv_base,completed,1.3478724956512451,0.05577341839671135,0.05577341839671135,3.165457248687744,0.25234168767929077,0.30908915400505066,7695205,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-ffno-convolutional-features-cns/cns-ffno-localconv-40ep-20260428T090626Z,fresh_run,40,mse,4
author_ffno_cns_base,completed,0.6802443265914917,0.028147730976343155,0.028147730976343155,1.6124732494354248,0.07592882961034775,0.12101411819458008,1073672,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-author-ffno-equal-footing-cns/author-ffno-40ep-20260422T234340Z,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_author_ffno_equal_footing_summary.md,40,mse,4
ffno_bottleneck_base,completed,1.842104434967041,0.07622417062520981,0.07622417062520981,4.347551345825195,0.2654404044151306,0.3934273421764374,6809701,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-ffno-convolutional-features-cns/cns-ffno-close-backfill-40ep-20260428T084852Z,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_ffno_convolutional_features_cns_summary.md,40,mse,4
spectral_resnet_bottleneck_base,completed,1.4877649545669556,0.061562005430459976,0.061562005430459976,3.4756414890289307,0.28004488348960876,0.43493345379829407,8186726,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-ffno-bottleneck-cns-compare/readiness-cap-20260421T221008Z-spectral40ep,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_ffno_bottleneck_summary.md,40,mse,4
fno_base,completed,1.7907506227493286,0.07409921288490295,0.07409921288490295,4.16710090637207,0.23907285928726196,0.6717720627784729,357860,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-2d-cfd-cns/readiness-cap-20260421T185926Z-40ep-mse,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_2d_cfd_cns_summary.md,40,mse,4
unet_strong,completed,16.331954956054688,0.6757976412773132,0.6757976412773132,38.979515075683594,0.5071899890899658,1.332625389099121,7764580,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-2d-cfd-cns/readiness-cap-20260421T185926Z-40ep-mse,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_2d_cfd_cns_summary.md,40,mse,4
hybrid_resnet_base,completed,3.201045513153076,0.13245558738708496,0.13245558738708496,7.443411350250244,0.837384819984436,0.7680469155311584,7788293,.artifacts/NEURIPS-HYBRID-RESNET-2026/phase-2-pdebench-2d-cfd-cns/readiness-cap-20260421T185926Z-40ep-mse,docs/plans/NEURIPS-HYBRID-RESNET-2026/pdebench_2d_cfd_cns_summary.md,40,mse,4
