filename,photon_dose,amp_min,amp_max,amp_mean,amp_p50,phase_min,phase_max,phase_mean,phase_p50,l2_norm
data_p1e3.npz,1e3,0.00011605781691068583,0.05488492239172801,0.009034698725717813,0.0031783816255504752,-3.1250840043426855,3.1310289551019497,0.061789648671366854,0.027989509958314875,1.0000000000000004
data_p1e4.npz,1e4,0.00011605781691068583,0.05488492239172801,0.009034698725717813,0.0031783816255504752,-3.1250840043426855,3.1310289551019497,0.061789648671366854,0.027989509958314875,1.0000000000000004
data_p1e5.npz,1e5,0.00011605781691068583,0.05488492239172801,0.009034698725717813,0.0031783816255504752,-3.1250840043426855,3.1310289551019497,0.061789648671366854,0.027989509958314875,1.0000000000000004
data_p1e6.npz,1e6,0.00011605781691068583,0.05488492239172801,0.009034698725717813,0.0031783816255504752,-3.1250840043426855,3.1310289551019497,0.061789648671366854,0.027989509958314875,1.0000000000000004
data_p1e7.npz,1e7,0.00011605781691068583,0.05488492239172801,0.009034698725717813,0.0031783816255504752,-3.1250840043426855,3.1310289551019497,0.061789648671366854,0.027989509958314875,1.0000000000000004
data_p1e8.npz,1e8,0.00011605781691068583,0.05488492239172801,0.009034698725717813,0.0031783816255504752,-3.1250840043426855,3.1310289551019497,0.061789648671366854,0.027989509958314875,1.0000000000000004
data_p1e9.npz,1e9,0.00011605781691068583,0.05488492239172801,0.009034698725717813,0.0031783816255504752,-3.1250840043426855,3.1310289551019497,0.061789648671366854,0.027989509958314875,1.0000000000000004
