mode,seed,level_idx,blur_sigma,single_frc50_amp,single_frc50_phase,single_frc1over7_amp,single_frc1over7_phase,mae_amp,mae_phase,mse_amp,mse_phase,psnr_amp,psnr_phase,ssim_amp,ssim_phase,ms_ssim_amp,ms_ssim_phase,frc50_amp,frc50_phase
spatial,7.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.022996945306658745,0.043854479990570606,0.0008275618893094361,0.00301722681322218,78.95279886353406,73.33472404329412,0.8017548127568304,0.9617568604097517,0.9979394387783926,0.9892331267612086,23.0,47.0
spatial,7.0,12.0,2.0,34.0,24.0,34.0,24.0,0.023159228265285492,0.04848040534297498,0.000839433167129755,0.0037129834668429107,78.89094242460544,72.43357342547552,0.7993389242336258,0.9532021905037618,0.9977214837938457,0.9869585762654988,20.0,47.0
spatial,8.0,0.0,0.0,4.0,34.0,5.0,34.0,1.1163547419812403e-08,4.1083916569398164e-09,6.146889510862488e-16,1.5500922109052918e-16,200.2442495827621,205.39621144001939,1.000000003408973,1.0000000000000095,0.9999999815273435,1.0000000000000016,66.0,66.0
spatial,8.0,1.0,0.16666666666666666,4.0,24.0,5.0,24.0,1.3900297801683337e-08,0.004014603737685442,7.553622242025524e-16,2.5357538556163767e-05,199.34925095008714,94.08973257543352,0.9999999108267449,0.9996622050228223,1.0000000083204434,0.9999014491482034,66.0,47.0
spatial,8.0,2.0,0.3333333333333333,4.0,24.0,7.0,24.0,0.0011413266183808446,0.008091840279170835,2.0427069102879614e-06,0.00010259869454985672,105.02874296419854,88.019385491198,0.9995931960831725,0.9986461851716552,0.999999356225527,0.9996232901036849,66.0,47.0
spatial,8.0,3.0,0.5,19.0,24.0,24.0,24.0,0.009912005625665188,0.012089164394564225,0.0001540296943858266,0.00022886532121125887,86.25475897950781,84.53500377155285,0.9656604244023674,0.9969338116945605,0.9999364569630936,0.9991137574638231,66.0,47.0
spatial,8.0,4.0,0.6666666666666666,24.0,24.0,29.0,24.0,0.016295287758111954,0.01566329198999189,0.000416638475144282,0.0003877991605105064,81.93321019234003,82.24473480955346,0.9020047142352202,0.9948878606929159,0.9997716772176101,0.9985737850112956,66.0,47.0
spatial,8.0,5.0,0.8333333333333333,27.0,24.0,28.0,24.0,0.019194230437278748,0.020099181796695568,0.0005783415399491787,0.0006288774523775276,80.50895968677668,80.1451433123641,0.8617250583602519,0.9917015922456549,0.9995649305942405,0.9975757601485349,66.0,47.0
spatial,8.0,6.0,1.0,27.0,24.0,28.0,24.0,0.020648706704378128,0.023890587322639115,0.0006697552744299173,0.0008922701226590847,79.87164218338256,78.62584011032925,0.8388086060468025,0.9882905613467698,0.9993235191967331,0.9966589091881964,44.0,47.0
spatial,8.0,7.0,1.1666666666666665,28.0,24.0,32.0,24.0,0.021483685821294785,0.027756304281498827,0.0007251173374243081,0.0012125047770500615,79.5267210447879,77.29396904589693,0.8249787028623052,0.984112298412039,0.999063670401299,0.995611568438168,36.0,47.0
spatial,8.0,8.0,1.3333333333333333,28.0,24.0,31.0,24.0,0.022013334557414055,0.03216475453416882,0.000761095667257905,0.0016205348527364954,79.31641105249254,76.03421988195495,0.8161011008458114,0.9790875948187442,0.9988019470768436,0.9939546885432873,33.0,47.0
spatial,8.0,9.0,1.5,30.0,24.0,34.0,24.0,0.022372830659151077,0.03588512801070691,0.0007859126781113446,0.002022161002941568,79.17706061395039,75.07264634739991,0.810111002673195,0.9741163145479679,0.9985496453520962,0.9928239686104477,28.0,47.0
spatial,8.0,10.0,1.6666666666666665,34.0,24.0,34.0,24.0,0.022631989791989326,0.0400312467125294,0.0008039715467020869,0.002516491980362039,79.07839681515568,74.12284811872594,0.8059040676538464,0.9676715225910163,0.998313092053173,0.9913627400725308,24.0,47.0
spatial,8.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.022830680012702942,0.044015259064597176,0.0008178260759450495,0.0030365682969701636,79.00419415293679,73.30697306845985,0.8028473880579177,0.9613479936293577,0.9980948281094683,0.9892068747188261,22.0,47.0
spatial,8.0,12.0,2.0,34.0,24.0,34.0,24.0,0.022991737350821495,0.04770239466143943,0.0008290779078379273,0.0035800662949781745,78.94485023621716,72.59189295245204,0.8005586210104373,0.9550055371899475,0.9978941062755944,0.9870282055427119,21.0,47.0
spatial,9.0,0.0,0.0,4.0,34.0,6.0,34.0,1.1100167895961022e-08,4.19663443043197e-09,6.087075749896533e-16,1.671928688022032e-16,200.2867164223939,205.2346603146985,0.9999999347298515,0.9999999999999973,1.000000012668106,0.9999999999999976,66.0,66.0
spatial,9.0,1.0,0.16666666666666666,4.0,24.0,6.0,26.0,5.339524022929254e-08,0.003989924292363032,4.592026069696843e-15,2.4867105938831307e-05,191.51076001478037,94.17455145924855,1.0000000870940233,0.9996651937836258,1.000000063043822,0.9999059564931266,66.0,47.0
spatial,9.0,2.0,0.3333333333333333,4.0,24.0,8.0,24.0,0.0011328104883432388,0.008008679207761838,2.020729652940645e-06,0.00010005936653449752,105.07572121821667,88.12822619791348,0.9995946090742986,0.9986744942727747,0.9999991845083761,0.9996321702939499,66.0,47.0
spatial,9.0,3.0,0.5,19.0,24.0,26.0,24.0,0.009861528873443604,0.011842741401005764,0.00015294738113880157,0.00022195642606074082,86.28538308254143,84.66812644762499,0.9656590308012867,0.9970581092261603,0.9999316301920806,0.9991326884692697,66.0,47.0
spatial,9.0,4.0,0.6666666666666666,25.0,24.0,28.0,24.0,0.01626949943602085,0.016142382291652546,0.0004156766808591783,0.0004111010029487276,81.94324695280653,81.99131836308689,0.9016557212550296,0.9945970270456738,0.9997525683988802,0.9984997693034438,66.0,47.0
spatial,9.0,5.0,0.8333333333333333,26.0,24.0,28.0,24.0,0.019208889454603195,0.02018510406092081,0.0005788350244984031,0.0006373168955887376,80.50525589949018,80.08724925163878,0.860843792702779,0.9916074337096477,0.999523196745049,0.9975311945169205,64.0,47.0
spatial,9.0,6.0,1.0,28.0,24.0,30.0,27.0,0.020694538950920105,0.023349131972871067,0.0006717625074088573,0.0008606645002242302,79.85864626050785,78.78246486173745,0.8373337024656613,0.9887849866467426,0.9992493659157863,0.9968250189423565,43.0,47.0
spatial,9.0,7.0,1.1666666666666665,28.0,24.0,34.0,24.0,0.021547766402363777,0.02792912113579379,0.0007287238258868456,0.001227222705445882,79.50517365019243,77.24156975915767,0.8228535502020767,0.9839042946055842,0.9989490113823375,0.9953936794489904,37.0,47.0
spatial,9.0,8.0,1.3333333333333333,28.0,24.0,34.0,24.0,0.022090671584010124,0.032089380972440865,0.0007664099102839828,0.0016150321987865332,79.2861927340001,76.04899167455991,0.8133126341084521,0.9789840734591482,0.9986418018298951,0.9942159362074146,32.0,47.0
spatial,9.0,9.0,1.5,31.0,24.0,34.0,24.0,0.022463010624051094,0.035755294634371416,0.0007929235580377281,0.0020107834297579453,79.13849036332172,75.09715071480758,0.8067029880237876,0.9741702471021141,0.9983419848801899,0.9928826648433589,29.0,47.0
spatial,9.0,10.0,1.6666666666666665,34.0,24.0,34.0,24.0,0.02273503877222538,0.03915529505917359,0.0008125724853016436,0.0024253755299488786,79.03218236082124,74.28301364486431,0.8019512886289263,0.9689598239314454,0.9980583725910296,0.9915063941763125,25.0,47.0
spatial,9.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.022943753749132156,0.04380875877164015,0.0008278770837932825,0.0030092363258985245,78.95114482583902,73.34624067727398,0.7984317442520107,0.9617410258005581,0.9977949672867018,0.9892708238944226,22.0,47.0
spatial,9.0,12.0,2.0,34.0,24.0,34.0,24.0,0.023112241178750992,0.047685767242048566,0.0008404412656091154,0.0035698207377244284,78.88572987291609,72.60433939255408,0.7957534323098403,0.9553807671587259,0.997552428934136,0.9879822543244483,20.0,47.0
spatial,10.0,0.0,0.0,4.0,34.0,5.0,34.0,1.1116012998968472e-08,4.1714737689154636e-09,6.010210156911166e-16,1.621998883338993e-16,200.34190693029637,205.25666733883398,1.0000000194706358,1.0000000000000235,0.9999999220944586,1.0000000000000007,66.0,66.0
spatial,10.0,1.0,0.16666666666666666,4.0,24.0,5.0,24.0,1.3019150202353558e-08,0.003957632498368833,6.84838684530633e-16,2.4835210429914452e-05,199.7749208516943,94.18012534578638,1.0000000440507015,0.9996669160705709,0.9999999501284902,0.9999028460821657,66.0,47.0
spatial,10.0,2.0,0.3333333333333333,4.0,24.0,6.0,24.0,0.0011452274629846215,0.00802662283391006,2.0656057131418493e-06,0.00010089575761105067,104.98032951996386,88.09207417606297,0.9995873601147134,0.9986582319155244,0.9999992771688634,0.9995969195365162,66.0,47.0
spatial,10.0,3.0,0.5,17.0,24.0,25.0,24.0,0.00994149036705494,0.011854455160305212,0.00015568318485748023,0.00022178420413534376,86.20838641927645,84.67149750321013,0.9650781972544331,0.9970325300070034,0.9999299233673105,0.9991328854035515,66.0,47.0
spatial,10.0,4.0,0.6666666666666666,25.0,24.0,28.0,24.0,0.016349349170923233,0.016015810911433663,0.00042103714076802135,0.0004003294156759683,81.88759943609,82.10662842874022,0.9002418822859222,0.9947300220986072,0.9997463946812788,0.9984580566158662,66.0,47.0
spatial,10.0,5.0,0.8333333333333333,25.0,24.0,28.0,25.0,0.019273070618510246,0.01981181796320362,0.0005848584696650505,0.0006126024826232063,80.460295503591,80.25901592944888,0.8590156960851634,0.9919343721247859,0.999514153608433,0.9977707318824335,66.0,47.0
spatial,10.0,6.0,1.0,27.0,24.0,34.0,24.0,0.020755890756845474,0.02425902089761008,0.0006781263509765267,0.0009267914386059753,79.81769734964561,78.46098344523364,0.8352881427340536,0.9877236722176831,0.9992412274564015,0.9966976456101705,45.0,47.0
spatial,10.0,7.0,1.1666666666666665,27.0,24.0,34.0,24.0,0.02161376178264618,0.027683740843293163,0.0007352400571107864,0.001198799814607316,79.46651192617246,77.34333681315061,0.8207745409820968,0.9842756309460753,0.9989473109988973,0.9953532591298726,36.0,47.0
spatial,10.0,8.0,1.3333333333333333,27.0,24.0,34.0,25.0,0.02215687930583954,0.03162166085001422,0.0007729002390988171,0.0015819077332472414,79.24956943605815,76.13899218054368,0.8113429424906499,0.9793737869859312,0.9986525508851272,0.9940952297985801,31.0,47.0
spatial,10.0,9.0,1.5,31.0,24.0,34.0,24.0,0.0225292406976223,0.03587762344079451,0.0007992818718776107,0.002020502555445453,79.10380391951475,75.07620951383201,0.8049184516467166,0.973836337301962,0.9983702236832792,0.9928218423873393,29.0,47.0
spatial,10.0,10.0,1.6666666666666665,32.0,24.0,32.0,24.0,0.0228012315928936,0.03968752500711747,0.0008187306229956448,0.0024792281087160453,78.99939321343564,74.18763873640354,0.8003798654759298,0.9680395100456631,0.9981077743891649,0.9911708852929582,26.0,47.0
spatial,10.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.023011326789855957,0.04363801983903082,0.0008337759063579142,0.003014552190620495,78.92031001266064,73.33857557621089,0.797075791430512,0.961650161034867,0.9978676678490725,0.9888271052803027,23.0,47.0
spatial,10.0,12.0,2.0,34.0,24.0,34.0,24.0,0.02318000979721546,0.04789996685390457,0.0008460305398330092,0.003586161939403465,78.856943520366,72.58450465183807,0.7946039955960279,0.9551042425675413,0.9976486582819296,0.9874478680907705,21.0,47.0
spatial,11.0,0.0,0.0,5.0,34.0,6.0,34.0,1.095492407898746e-08,4.082261898896414e-09,5.741639832138469e-16,1.6105339546391806e-16,200.54044426308502,205.1329052125982,1.0000000173188726,0.9999999999999872,1.000000039408584,0.9999999999999961,66.0,66.0
spatial,11.0,1.0,0.16666666666666666,5.0,24.0,6.0,26.0,1.3895895989435303e-08,0.003939686907881712,7.440750337243561e-16,2.449673965535643e-05,199.41463618051148,94.23972189753874,1.0000000227667822,0.9996723912019021,1.0000000222597751,0.9999092652318261,66.0,47.0
spatial,11.0,2.0,0.3333333333333333,5.0,24.0,6.0,24.0,0.0011291306000202894,0.008057612703163337,1.9986816823802656e-06,0.0001029411002406588,105.12336757062602,88.00491535357338,0.9996168891390057,0.9986446272939602,0.999999220246284,0.9996172999990646,66.0,47.0
spatial,11.0,3.0,0.5,14.0,24.0,27.0,24.0,0.009829658083617687,0.011871526554737404,0.00015159563918132335,0.00022221351372095648,86.3239366839696,84.66309890898208,0.9676042340006811,0.9970557047449021,0.9999320548063911,0.9991661380387957,66.0,47.0
spatial,11.0,4.0,0.6666666666666666,25.0,24.0,28.0,24.0,0.01621575839817524,0.015917755388212343,0.0004133014881517738,0.0003977593262836583,81.96813409995498,82.13459974873984,0.9068067957898486,0.9947760991347886,0.9997555557688388,0.9984635054070704,66.0,47.0
spatial,11.0,5.0,0.8333333333333333,27.0,24.0,30.0,24.0,0.019162533804774284,0.019868588958258597,0.0005772537551820278,0.0006239892142918493,80.5171361979271,80.17903261029248,0.8674507893424475,0.991736999688269,0.999533887748526,0.9976244199253181,66.0,47.0
spatial,11.0,6.0,1.0,28.0,24.0,31.0,26.0,0.02066858485341072,0.0238504498829711,0.0006711229216307402,0.0008974529498083496,79.86278277671018,78.60068672221088,0.8445765304043205,0.9882265671258786,0.9992753080138955,0.9965350883015847,44.0,47.0
spatial,11.0,7.0,1.1666666666666665,28.0,24.0,31.0,24.0,0.021537847816944122,0.027237535665151115,0.0007282352307811379,0.0011713210946507745,79.50808651331478,77.44404405217823,0.8306071174876506,0.9847353997228285,0.998997837925056,0.9956868660488352,37.0,47.0
spatial,11.0,8.0,1.3333333333333333,30.0,24.0,34.0,24.0,0.022089369595050812,0.03227690429945525,0.0007653648499399424,0.0016357056044007986,79.29211839008542,75.99375219876117,0.8216101838454096,0.9786312572410711,0.9987198131108682,0.9939058607467008,33.0,47.0
spatial,11.0,9.0,1.5,34.0,24.0,34.0,27.0,0.022466715425252914,0.03585840724143791,0.0007909819250926375,0.0020168850624482535,79.14913803952255,75.08399204414215,0.8155481213650361,0.9739198571358275,0.9984530850523029,0.9926031921536157,29.0,47.0
spatial,11.0,10.0,1.6666666666666665,34.0,24.0,34.0,26.0,0.022740041837096214,0.039713680780069094,0.0008096575038507581,0.0024907075580559708,79.04779007301389,74.16757626201984,0.8113006247321356,0.968032901468965,0.9982040606918019,0.9911405005085032,26.0,47.0
spatial,11.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.022946497425436974,0.04487953829404435,0.0008240353199653327,0.0031323270237316836,78.97134518621581,73.17213253903215,0.8082213103529439,0.9604026831820244,0.9979752848159394,0.988890147525507,23.0,47.0
spatial,11.0,12.0,2.0,34.0,24.0,34.0,25.0,0.023114904761314392,0.04795820240263172,0.0008357604965567589,0.0035883018044640513,78.90998525608846,72.58191389734328,0.8059176220127929,0.9549681833408669,0.9977654381322011,0.986819535809833,19.0,47.0
spatial,12.0,0.0,0.0,5.0,34.0,9.0,34.0,1.1001578315017468e-08,3.999116942702747e-09,6.024638833772051e-16,1.533500781577738e-16,200.33149332474517,205.55352832685378,0.9999999802070028,1.0000000000000002,0.9999999682727083,0.9999999999999936,66.0,66.0
spatial,12.0,1.0,0.16666666666666666,5.0,24.0,9.0,25.0,1.4001527937068659e-08,0.00404236592552469,7.670035803318195e-16,2.532253612621269e-05,199.2828297537962,94.0957311861962,0.9999998928792674,0.9996619608524322,1.0000000065386847,0.9999017489078816,66.0,47.0
spatial,12.0,2.0,0.3333333333333333,5.0,24.0,9.0,24.0,0.0011518439278006554,0.007928786520329707,2.0786408185813343e-06,9.932210022403992e-05,104.95300911454167,88.16034444171656,0.9995900973105444,0.9986664093445041,0.9999992641965767,0.9996057254600998,66.0,47.0
spatial,12.0,3.0,0.5,13.0,24.0,26.0,24.0,0.00998896174132824,0.011965911795143726,0.0001567910803714767,0.00022625916264033453,86.17759010178985,84.58474146880579,0.9652674617059428,0.9970006727222652,0.9999354228549113,0.9991828948150024,66.0,47.0
spatial,12.0,4.0,0.6666666666666666,26.0,24.0,29.0,25.0,0.016392910853028297,0.01592979762731447,0.00042436333023943007,0.00039759885412437137,81.85342499291865,82.13635216765195,0.9006638055382192,0.9947789740888245,0.999767496954985,0.9985103755576782,66.0,47.0
spatial,12.0,5.0,0.8333333333333333,27.0,24.0,29.0,25.0,0.019298719242215157,0.020098661379829387,0.0005894327186979353,0.0006348366605186153,80.42646138595559,80.1041836127982,0.8596973561512063,0.9915624013842168,0.9995537888208678,0.9975920824513277,63.0,47.0
spatial,12.0,6.0,1.0,28.0,24.0,29.0,25.0,0.020761219784617424,0.023983736513046753,0.0006828992627561092,0.0009003458149404193,79.78723741451402,78.58671019164494,0.8363596245751245,0.9882832589276496,0.9992998834590978,0.9966071212708228,46.0,47.0
spatial,12.0,7.0,1.1666666666666665,29.0,24.0,34.0,24.0,0.021595854312181473,0.027782229888821577,0.0007396136643365026,0.001201500816639408,79.44075449886425,77.33356290754037,0.8222469421513601,0.9843498068737258,0.9990212048741172,0.9956541257777419,37.0,47.0
spatial,12.0,8.0,1.3333333333333333,29.0,24.0,34.0,24.0,0.022123945876955986,0.03182575702373416,0.0007766216876916587,0.0016100997310923041,79.22870855094752,76.06227589298658,0.8131396908689796,0.9792393535189474,0.9987346799425619,0.9943217457238421,34.0,47.0
spatial,12.0,9.0,1.5,29.0,24.0,34.0,24.0,0.022484853863716125,0.035516981260098286,0.0008023318951018155,0.0019822650345007772,79.08726311114565,75.15918631070879,0.8069335395110627,0.974493781488984,0.9984525425419538,0.9933767817438865,28.0,47.0
spatial,12.0,10.0,1.6666666666666665,32.0,24.0,34.0,24.0,0.022747674956917763,0.03957501799772954,0.0008212366374209523,0.002450830169523891,78.98612058036625,74.2376715260882,0.8025067284332539,0.9685058881587801,0.9981824847478826,0.9913965257462157,26.0,47.0
spatial,12.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.022947894409298897,0.04373661910768638,0.0008359276689589024,0.0029726532632883777,78.90911672503226,73.39936106416646,0.7992244891987549,0.9617059248564616,0.9979280716955855,0.9894565863708997,23.0,47.0
spatial,12.0,12.0,2.0,34.0,24.0,34.0,24.0,0.023110274225473404,0.047603499429462334,0.0008480125688947737,0.0035741333076371247,78.84678057435809,72.59909613972114,0.7967073984520702,0.9551514645002821,0.9976907737791745,0.9877507913610554,20.0,47.0
spatial,13.0,0.0,0.0,4.0,34.0,8.0,34.0,1.1307030867158119e-08,3.889020167098145e-09,5.957283303201981e-16,1.4950558098853148e-16,200.38032115363268,205.8174205767417,0.9999999446747044,0.9999999999999737,0.9999999831772807,0.9999999999999988,66.0,66.0
spatial,13.0,1.0,0.16666666666666666,4.0,24.0,8.0,25.0,1.3825474987072539e-08,0.004028915980537493,7.508434093080692e-16,2.5394517112146348e-05,199.3753097937869,94.08340315242654,1.0000000455577416,0.9996599633965665,1.0000000043796107,0.9998994827083494,66.0,47.0
spatial,13.0,2.0,0.3333333333333333,4.0,24.0,8.0,24.0,0.0011477592634037137,0.008118502237387432,2.069580204988597e-06,0.00010350223299605583,104.97198073049353,87.98130642881439,0.9995887828653345,0.9986260071896321,0.9999992530443571,0.9996123273249081,66.0,47.0
spatial,13.0,3.0,0.5,16.0,24.0,25.0,24.0,0.01001783274114132,0.011851680625461278,0.0001571916218381375,0.00022159062824071566,86.16650963795519,84.67528965891647,0.9648738974990427,0.9970775685777304,0.9999343021258384,0.999182515732,66.0,47.0
spatial,13.0,4.0,0.6666666666666666,25.0,24.0,28.0,24.0,0.016583271324634552,0.015907796863592047,0.00042923298315145075,0.00039652944231865367,81.80387258825597,82.14804912142372,0.8985908464395143,0.9947279928680253,0.9997637233688279,0.9984978463377531,66.0,47.0
spatial,13.0,5.0,0.8333333333333333,26.0,24.0,34.0,24.0,0.01962278038263321,0.01962137264881923,0.0005998417036607862,0.0006051092436325881,80.35043675107715,80.31246568052795,0.8559678635963431,0.9919794371796293,0.9995480339558244,0.9976715181524541,66.0,47.0
spatial,13.0,6.0,1.0,27.0,24.0,34.0,25.0,0.021172575652599335,0.023579764363368935,0.000697318057063967,0.000875028567430274,79.6964945915312,78.71058124044778,0.8315613213473233,0.9883320229735454,0.9992935292300291,0.9966468852385647,42.0,47.0
spatial,13.0,7.0,1.1666666666666665,28.0,24.0,34.0,24.0,0.022064607590436935,0.027774883385047255,0.000756471767090261,0.0012165816054897363,79.34287626357053,77.27939120389814,0.8168680518140272,0.9841031479862411,0.999016471070519,0.9956658137960926,37.0,47.0
spatial,13.0,8.0,1.3333333333333333,30.0,24.0,31.0,26.0,0.022624140605330467,0.03131194185567216,0.0007948967977426946,0.0015527154545683305,79.12769632108359,76.21988482102496,0.8074836509696144,0.9797914338194047,0.9987342483959797,0.9944419835189596,32.0,47.0
spatial,13.0,9.0,1.5,34.0,24.0,34.0,24.0,0.023003946989774704,0.03626756124859763,0.0008214417030103505,0.0020535181924680283,78.98503654590716,75.00581802829471,0.8011651942622281,0.9735894718045607,0.998458667092434,0.992851231072466,29.0,47.0
spatial,13.0,10.0,1.6666666666666665,34.0,24.0,34.0,24.0,0.02327570505440235,0.04021387445916576,0.0008408419089391828,0.0025438393858361343,78.8836600865942,74.07590683142364,0.7967148519218322,0.9675860997361053,0.9981970397921991,0.9909467208943025,26.0,47.0
spatial,13.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.023482633754611015,0.04455629958553007,0.0008558164699934423,0.0030988746764435185,78.80699717860483,73.21876346700908,0.7934562816909676,0.9609002229467436,0.9979523665859261,0.988661727434942,23.0,47.0
spatial,13.0,12.0,2.0,34.0,24.0,34.0,24.0,0.023648012429475784,0.048297299670381544,0.0008680496248416603,0.003687217444026726,78.74535820444922,72.4638160895147,0.7909877651757392,0.9536501984043304,0.9977249267145709,0.9866207840728108,21.0,47.0
spatial,14.0,0.0,0.0,5.0,34.0,6.0,34.0,1.1302629054910085e-08,4.195739444856514e-09,6.136133251223542e-16,1.6628135438729757e-16,200.25185560491022,205.6853490331763,1.000000038892917,0.9999999999999867,0.9999999755266121,0.9999999999999998,66.0,66.0
spatial,14.0,1.0,0.16666666666666666,5.0,24.0,6.0,24.0,1.411244188176397e-08,0.003994088724586122,7.6460314189886005e-16,2.5170794276682008e-05,199.2964427293663,94.12183504239188,0.999999957133977,0.9996665600164025,1.0000000158264861,0.9999021861114294,66.0,47.0
spatial,14.0,2.0,0.3333333333333333,5.0,24.0,9.0,24.0,0.0011321743950247765,0.0079258540588483,2.0288730411266442e-06,9.94891948040584e-05,105.05825477640785,88.15304422054956,0.9996018409406643,0.9986907923126788,0.9999992515472285,0.9996472902660494,66.0,47.0
spatial,14.0,3.0,0.5,17.0,24.0,27.0,24.0,0.009840951301157475,0.011991753056337864,0.0001533522445242852,0.00022668868404946655,86.2739020779091,84.57650529652071,0.9663825808601678,0.9970001912192283,0.9999303056209262,0.9991279003346112,66.0,47.0
spatial,14.0,4.0,0.6666666666666666,27.0,24.0,29.0,24.0,0.01621769741177559,0.015883650808807177,0.0004162833502050489,0.0003984700555513797,81.93691333147795,82.12684678485127,0.9038196541993537,0.9947837903599943,0.9997494925943287,0.9985602559561492,66.0,47.0
spatial,14.0,5.0,0.8333333333333333,27.0,24.0,34.0,24.0,0.019147435203194618,0.01989000217162459,0.0005798107595182955,0.0006188659641493121,80.49794030478809,80.21483762991994,0.8637420190080171,0.9918752524297594,0.999520761167554,0.9976724302709044,66.0,47.0
spatial,14.0,6.0,1.0,28.0,24.0,34.0,24.0,0.02064034342765808,0.02354462311008702,0.0006731718895025551,0.0008658795415538553,79.8495441765006,78.75622881252797,0.8405382086887045,0.9887017349988056,0.9992498771499267,0.9966488970153313,45.0,47.0
spatial,14.0,7.0,1.1666666666666665,28.0,24.0,34.0,24.0,0.021511614322662354,0.027834708951929122,0.0007300958968698978,0.001218678814223743,79.49700447414315,77.27191101919001,0.826288710145321,0.9839857664835323,0.998953840687271,0.9956586860070691,37.0,47.0
spatial,14.0,8.0,1.3333333333333333,30.0,24.0,34.0,24.0,0.02206447720527649,0.03189218898099927,0.0007673355867154896,0.0016074394461078566,79.28095020116994,76.06945740799618,0.8169776918099596,0.979076269547688,0.998650182656741,0.9940710278232973,31.0,47.0
spatial,14.0,9.0,1.5,31.0,24.0,31.0,24.0,0.02244245819747448,0.03647102616442587,0.0007932847365736961,0.0020876584951567355,79.1365125060432,74.93420910103632,0.8105675417661925,0.972890465958836,0.9983527172425867,0.9925783134040765,27.0,47.0
spatial,14.0,10.0,1.6666666666666665,31.0,24.0,34.0,24.0,0.0227211806923151,0.04006003376530109,0.0008124498999677598,0.0025068548937206515,79.03283773115797,74.13951165887195,0.8059591539183973,0.9679206272600054,0.9980692215221959,0.9907605531024325,26.0,47.0
spatial,14.0,11.0,1.8333333333333333,31.0,24.0,34.0,24.0,0.022939883172512054,0.04348318444067864,0.0008274189312942326,0.0029679908620192,78.95354913810964,73.40617799305787,0.8025235931186047,0.962268070584234,0.997804287490575,0.9897559316038476,22.0,47.0
spatial,14.0,12.0,2.0,34.0,24.0,34.0,24.0,0.0231162179261446,0.047229758978088274,0.0008397830533795059,0.003502285311085694,78.88913239859238,72.68728840492842,0.7998830207888986,0.9559297364078079,0.9975586842621691,0.9871488836895552,20.0,47.0
spatial,15.0,0.0,0.0,4.0,34.0,7.0,34.0,1.1170588898323786e-08,4.100212793220035e-09,5.749181601742584e-16,1.535491448777584e-16,200.53474307052448,204.76763474770343,0.999999998944266,1.0000000000000073,1.0000000012275236,0.9999999999999984,66.0,66.0
spatial,15.0,1.0,0.16666666666666666,4.0,24.0,7.0,24.0,1.3642379670386617e-08,0.003935638571532733,7.325320922356481e-16,2.444619220708667e-05,199.48253706636024,94.24869027893315,0.9999999689001725,0.999677677220422,1.000000031412138,0.9999067506598494,66.0,47.0
spatial,15.0,2.0,0.3333333333333333,4.0,24.0,8.0,24.0,0.0011575508397072554,0.007983777930989746,2.1101764104969334e-06,9.986388834986943e-05,104.88761567814339,88.13671910859401,0.999590177473795,0.9986709983754005,0.9999993041392045,0.999637706183021,66.0,47.0
spatial,15.0,3.0,0.5,18.0,24.0,26.0,24.0,0.01007281243801117,0.011864471358282527,0.00015961848839651793,0.00022092583565610477,86.09997154322598,84.68833873899979,0.9652225020336035,0.9970757133030828,0.9999299491776555,0.9991510351022297,66.0,47.0
spatial,15.0,4.0,0.6666666666666666,25.0,24.0,28.0,25.0,0.016614941880106926,0.015950135609590636,0.0004333828401286155,0.00039842027586357306,81.76208635401338,82.12738896562078,0.9000819892480993,0.9947505385145301,0.9997466129681242,0.9984634631818061,66.0,47.0
spatial,15.0,5.0,0.8333333333333333,26.0,24.0,28.0,24.0,0.01961151696741581,0.019957146177595298,0.0006028283387422562,0.0006252506427768534,80.32886700900619,80.17026223663115,0.858349532783515,0.9918232347185243,0.999512680208728,0.9977098653762501,63.0,47.0
spatial,15.0,6.0,1.0,28.0,24.0,32.0,24.0,0.021114030852913857,0.024181835710784885,0.000698697054758668,0.0009113253454125098,79.68791451871988,78.53406914925527,0.834332088615973,0.9881033385406793,0.9992340909242395,0.9966854968625863,44.0,47.0
spatial,15.0,7.0,1.1666666666666665,28.0,24.0,32.0,30.0,0.021976197138428688,0.02792360903363576,0.0007568580331280828,0.0012248183499258514,79.3406593470362,77.25008670710841,0.819638151036784,0.9840396484050925,0.9989292448011131,0.995381279268532,37.0,47.0
spatial,15.0,8.0,1.3333333333333333,28.0,24.0,34.0,24.0,0.022524572908878326,0.03164946292131293,0.0007949530845507979,0.0015802130702458012,79.12738869633073,76.14364716585484,0.810036373370528,0.9795205807409324,0.9986181959209868,0.9942296082096737,32.0,47.0
spatial,15.0,9.0,1.5,34.0,24.0,34.0,24.0,0.02290324866771698,0.035953019791107994,0.0008215843699872494,0.002030860487458803,78.98428159331908,75.05400279457193,0.8034232638860922,0.9737910052786737,0.9983154134216394,0.9925148979590308,28.0,47.0
